Cuisine,NumberOfReviews,Rating,RestaurantId
halal,55,4.0,L3PwWn54PvHm5Rd4oUg7xw
halal,195,4.0,cJfbydHniqWsGL2VHVDHEg
halal,128,4.0,WekK6vHrQZ-81CijH2sGiw
halal,148,3.5,U3hvDT5CtQrnpg2zhJg3mQ
halal,54,4.0,N660q50xtKzMnDepQz3kfA
halal,131,4.0,HVKKciOXD4k9VWXqgM9hqw
halal,78,4.0,1Tju7_3JhYLDb2cihQPpqA
halal,352,4.0,ugYhnKrr3Q1TVV15R0EEWQ
halal,277,4.0,DWR54ugpSThnDub4xeHWow
halal,63,4.0,Nw6xKTE7HjMO_SczJQSusg
halal,13,4.0,u9wC9w-OcWEx2j7O8SooTg
halal,3,4.5,_1G1KPPSIM9ZWIu57f6eSA
halal,407,4.0,lMyJ9lrwRddpsOR_WeMSww
halal,17,4.0,VSitns0sJse_gDCvFbrYJg
halal,19,4.5,kyjf5fISpqI0UWwMd2NiWg
halal,9,5.0,4Hxhgx2AufLIuhrqyz_7IA
halal,211,3.0,wqOBqXkMar3xPOHfkWGwDA
halal,144,3.0,Z4OF9kKSikiYZCx62_aq8A
halal,80,4.0,Fijpg34Lr2TIMCbPVJNpog
halal,96,4.0,jKCSGAMyS0KIcS-vKpEuaA
halal,5,4.0,5Wx5bwhstk_ImKgaXc_3Uw
halal,5,4.5,AY6neU_b3YthOWsWsADRaQ
halal,20,4.0,8qnad4gP8BwVN4ZS5Mn6zg
halal,71,4.0,blDT9_3bnnWAwtBAODIENA
halal,209,3.5,SB4t6vWpxlVQAfCQ3oC1BQ
halal,113,3.0,tAHRDrCR0l_utA91IyOYNw
halal,5,4.0,PF9sOfpRWjQGviligM-lww
halal,21,4.0,iVKkoNy1NX44EIxddzyhmg
halal,94,4.5,BaTfJjz2DoJwOQz5eOrqNA
halal,6,4.0,dViHn1aI38BfX_izQTLN3g
halal,1,4.0,2K9dTgbmn3vS9YyFmun1sA
halal,23,3.5,z77FAZgre8hzlWP4DeYEzA
halal,2,3.0,kWoYpZJ9Tek3-ZS52ycMWA
halal,66,4.0,-qO9s7w4krZ_Wfziqzn7Hw
halal,95,3.5,fKl-XzMrRQyW9tjg9mhIGA
halal,20,3.5,vS5WZNErrgWvHtiO3CTmqA
halal,10,3.5,R2VSWR_2bNhfchNqdgQR2g
halal,279,3.5,KbCLZOKvPdNY7ptAg0kGxw
halal,18,5.0,ig8ApBesC1vNl987_gk7pQ
halal,29,4.5,M45jHhTaU6ePHDEibXk9nQ
halal,13,4.5,oas91y1CUpmCcLnzp_4X6Q
halal,2,4.5,VD_Rqprd7sSw_4Fhjk583w
halal,41,3.5,595Kf6h_Xd0hUaE__FKZNA
halal,54,3.5,dMc52l3ru6MtUssRv2sDVw
halal,14,4.0,BclqCzL-86PVFTKMPjjymQ
halal,89,4.5,6V67nWoMAmikODuyQNQ3fw
halal,5,4.0,HQVM972eVta9ufVz7uh_eg
halal,17,4.0,IZGmct19s3P8oZsHD8M62A
halal,2,3.5,snlA0ZtpcO8nbvsqI1bloA
halal,200,3.0,I8X2NYRYHdWrGrxIHZFJ5A
halal,12,4.0,sXwGP5YMPQWdRW3TRNRIEw
halal,67,3.5,7hgygLzjMf3YQE6oL1E3Aw
halal,59,4.0,MtVE-RrkYegLJtRueSOqhA
halal,200,3.0,cWzdIJhEDZIjSGDpYGWy3Q
halal,152,3.5,GafVAOtTmzjiC9B8jKPm_g
halal,60,4.0,uiMACekp57nTQJaCwrQ5_w
halal,5,5.0,phEamT8HRnu-RFFoCbJ5Bg
halal,459,4.0,HsEmXckXmsRAAEVDFCGYYg
halal,5,4.5,Yf4SjE9tfd1ASaT3xtwYzQ
halal,5,4.5,yh69_Nh1TLAkizoWC9Htow
halal,39,3.0,IPObt34MFs_Icr83NE7RFQ
halal,4,4.0,wFYysetj13FpP-ILbNUIow
halal,3,4.5,b7YBJ1xaMTk8G_JJpG5j6Q
halal,71,4.0,yauWDobtVPplAiACo1JuYA
halal,127,4.0,kTi9RbFCUGRySbZnq0pdlQ
halal,9,4.5,pv_9QjRf45GRd3pMeKmmKw
halal,53,4.0,0BcydXe2sU0aPwSRAq3zgw
halal,3,4.5,kDZZYaK40iMyZgdLKwoWsQ
halal,2,4.5,hp1xpVy3hdclqLuBuUEhwg
halal,6,4.5,Xkob8TCzVGEFkYrd69E8lA
halal,24,4.0,UwOZR8MwRgc8l_CddxUWaA
halal,123,4.5,6KOeVK9KMmVG6Q3chyZ_Bg
halal,1,5.0,jal00G6xbe_x77G8BvQ_zw
halal,39,4.0,CZZkMp7PST4VHBnaHCUoHw
halal,8,4.0,8kLi4eFXbZgGPzoxEJXMvw
halal,5,4.5,bDF9ERYmvK9E8QYa-NCrbA
halal,5,4.5,c6cr09R8B9ZVOuxfJVJWdw
halal,6,3.5,WZpi_cDXTuLUBgPjSBVSvQ
halal,128,3.5,qf098TQ-Frxq4QyrlYqDJw
halal,4,5.0,sgaUKGuJA63xp0im4xX7Qw
halal,16,3.5,cJj8OPm8EPsxp5KKsG-vWw
halal,49,4.5,HNYWPCTLe78wdby34ffMKg
halal,4,4.0,rCD5QNP0rJLUs5j70s2CmA
halal,1,5.0,dZ5VCFVAAxOm6UzUpiRryw
halal,4,4.0,-jSxoTeK6DXEqtEhlj2YFw
halal,6,3.5,8VTT6HpYQcQNFLl4zujqPQ
halal,12,2.5,SpjrMgexbcazoEVkjjNj9w
halal,28,3.5,4fQuriJ0mFzzG6RE1cRV5A
halal,9,4.0,9XAQem6beJ8zfhhU9F9RJA
halal,171,3.0,H8TAPuQZa_pFaitbRnpY8Q
halal,6,4.5,vwgLem_9f5zJUXI_c0gM8w
chinese,12,3.5,QFjyGK3DtTGJ9-g8E7ofCw
halal,20,3.0,aiIhXRH_gPrKeYZtZEawqA
halal,1,5.0,-PBCyKodtOrPlmPFELPRWg
halal,11,2.0,TjANQSk-dV95xvmDS6DasQ
halal,1,5.0,qDruk29R13HOHJaEPGCUNw
halal,4,4.5,_hEfuDthNKUPSfIoGwobgw
halal,2,4.5,qa8OUhoOiOmCYbAAQAj1cA
halal,3,4.5,2bx37voRdi1AjGzzM_ujKw
halal,6,5.0,uWVf77oybDfzPHLPNLuw2Q
halal,163,3.5,KxFUde0zYhZXBeJKnwPzMg
halal,2,3.5,24XpZ4ARfNh72Otf1WYuKw
halal,4,3.5,kbPDjFtRP-U5aNuKDYcUEA
halal,172,2.5,x31Xmdw1ekbG-TdD8hT0_w
halal,35,3.0,vnf1WSV7dTmOeOkIJ46hiw
halal,3,5.0,Wgr-o5f3LhRoNX1jopDNqA
halal,15,4.0,lNifiDsIBKjwzVuarrJKvQ
halal,15,3.0,yuXtQqr4ThzePf2HZ2oY6w
halal,10,4.0,VWbnDSJq-TYIkME-Dzl73A
halal,1,3.0,fNfW1b4VMX2bCzbNMsoY6A
halal,1,4.0,9cDcJ8guSnS3hVfFn8_bmQ
halal,4,5.0,AqKHTQgO1ls2_nd2cBVzng
halal,2,3.5,FGmZOlLX64hqFDqcxmsiBw
halal,13,4.5,vFKJBrFmeC8DvI-cUYXFBw
halal,144,3.0,7cISftD8dqwvCk0ZbuSXSA
halal,6,3.5,2UcFyzsiqtQ0fwekyXh9Vg
chinese,12,3.5,z9Ha8FUrN4jnJhnEFNrYUg
halal,57,4.5,vfpOoIrPQXZ3KUydNpM2xQ
halal,4,4.0,c8K0wzVqlXqjUmgeZzp5zg
halal,9,4.0,k3OdnAy1O5IoCKeQ9_F-LQ
halal,3,5.0,DxwjeLqKJJ8ME225KtdN3A
halal,5,5.0,8xIoNFPmYPz94xBioimvQQ
halal,5,4.0,lp6FBKJiHj59GmDb338rFg
halal,2,3.5,w_ZLn0wWXtfI3QaC2iNXPA
halal,6,3.5,kYjrmqZRB2Q8nQ4SD4yqVg
halal,8,4.0,l2mIxUN1Tv_hsxQS7xxrgQ
halal,1,3.0,_JeYIcr-mnUJYc-WNMeCEw
halal,3,4.5,NT6u630fORen9a6u1ZC--Q
halal,21,4.0,8IBU9uYFKOx6z7mINNPrgw
halal,6,3.0,CWEHjt5yU_pE0QBU_17l4A
halal,2,5.0,pE1axGE8V_3lnSEr5z8lbA
halal,4,2.0,hgoT9kFq-6YtQ1C1z6FK0A
halal,2,4.5,DFYkFGlUonotVc-5GOj8Ew
halal,163,3.0,-wnwpVjmtkHzvn7jPcLM-g
halal,8,4.5,fKsGFEKMD0e39B7SW-G8xw
halal,2,3.5,Ee_DBAAOBwQYOZA2uC2x8A
halal,3,3.0,LTOSAgZs9jMKe330Cd6Tew
halal,4,4.5,cZ4eKXNxAhTLza9fMnl7fg
halal,11,3.0,TlOutlcLAu3AkStvcQl2-Q
halal,2,4.0,OzqtU_DMh29G8aJ4nO1a_A
halal,1,3.0,REUslE46UgjzXxPzUIzH1Q
halal,20,3.0,R7PHDW6wKzYHOOh4f6MrzA
halal,89,3.5,eT2rROrWDAr0auGYqQrp9A
halal,19,4.0,5wras3E8oyxKzCXfHfW2eg
halal,93,3.0,u_j2PopX_tFfQvrlerjmmA
halal,5,4.5,CgiJy1-KcgME2yRhucTKog
halal,11,3.0,XRqZWOyCcb3obdpUtMXIXw
halal,35,3.0,PeLeSgbctqoS_L6g_cvjUw
halal,2,3.0,CanQXl5_jv7qsD0LXF7kxg
halal,2,3.0,qzfmf3BZWle58_mHLgPErQ
halal,85,3.0,Pl7usBOnUHmpCGWgD4J0Mg
halal,57,3.5,w_4kEnanUloKJVDIJAUUyg
halal,1,4.0,pQVjIlxnrl4toCe-rHY1Cw
halal,9,4.0,T5KeFYeWoSn9u19EyLYVXQ
halal,37,3.0,Cq2IVq7VOlEzQ0YfdPqc-w
halal,4,3.5,o-qC49n8ymOeQaxKQp_aOw
halal,4,4.0,7fp7m3Kcxcq8dKgKsxTQPQ
halal,155,3.0,iJX38wGhQFSQO3kchuRcMQ
halal,1,5.0,zAHVXJV_2IBPU1Cn42Pltg
halal,4,3.0,IZx0xAVqFGFKXsfE1f8HSQ
halal,5,4.5,M8s00lOMLJW8LQsHhcwhqw
halal,1,4.0,09HKOSJyoRY3AJsRJvhtZg
halal,10,4.0,nf-jBvS61Tgb_IW2uAhAfw
halal,2,3.0,crvyFR2Rqvqe1Yy-daMrvQ
halal,18,4.0,ABn6X5MU4HZyfRFQaIklZw
halal,3,3.5,WNZSuuXBDZps5GmjnvypYw
halal,3,4.0,dv1U3dyNmCEa6dDC317-1g
halal,1,5.0,Tl62WKPOTpGfhSTcHNKkLQ
halal,4,4.0,fEzgfxIbWXJYo9ttAYfjPQ
halal,1,3.0,IAPukZTCPkhxZ4HrcHAkuQ
halal,11,3.5,35bJdPviyOHhiFHOFStN4Q
halal,1,3.0,VLpECftt2hdElwSDW5JR6A
halal,1,4.0,D7KxPqwCzRuTALGiNY0C_A
halal,31,3.0,crnlo9_wVqH5FeHnegsCiA
halal,3,2.5,m_BTgSsjn8T881XxMMmDuw
halal,1,4.0,L9hVdc0LnJnmweBUcL-D9g
halal,2,5.0,CTqYbf8s5UTFYTx093TqUw
halal,9,4.0,Q3avSeGXZZIAAnjUz7IYtQ
halal,4,4.0,1CApdPOoiXPQ4WwgKHp5Ww
halal,1,3.0,rnvExfWCUpjVxghkjbiHbA
halal,1,1.0,8KZOToRpjoT2jptKSmQfzA
halal,1,1.0,TJiUv9BSx1EuIpgvgyEWig
halal,19,4.0,dTXVjTsTYmDWWsF-Cy1tGQ
halal,1,1.0,Yk2jsRD1ZLKVoxT4JXmlRA
halal,1,3.0,hj3hFUurOcDC5UAexFHY_Q
halal,1,4.0,TB9jN3Fe-JHjyjYWmIQ_EA
halal,7,3.5,x9E45syKN2lcE-o7FSkOHg
halal,1,4.0,8v6mq7A7K4MURKl98cs5ww
halal,6,3.5,Lt1I4JTYpivQlDckd4ZUcQ
halal,38,3.5,_JTwbGD4TZK-6IpDeLInNw
halal,1,3.0,QNlVmFu8CDoIMbX06VY6LQ
halal,5,3.0,DzELCroVTmQtYNEaij0x_A
halal,1,5.0,FnBvLEtvhz2eoPph-rVSLA
halal,3,4.5,HwvG1FXbVunyHOZCYZSblA
halal,10,3.5,8YMplA3OLfE8uBSai6cF7A
halal,2,4.5,ERwi6zypIFHbD7RS51bhVg
halal,15,3.5,_mH0rO335zjGd1ZDNuk1Zg
halal,1,5.0,vAQGIjwh_QUHQQ3Oswd7bQ
halal,5,3.0,eVZGBIWAmQxiTwVYA0pjWA
halal,1,3.0,u5A6jtnRoqrYqmqpw8Ks5w
halal,1,4.0,-lmW1PENdRfTo-HVDC8fgA
halal,2,3.5,q0dNiFU6-RVUElWcwYMVyg
halal,2,4.5,25lFbeQ7P0clFgbHkSHEtQ
halal,3,3.5,zYQc1sfeE_q7MARQkTafkg
halal,1,4.0,iDmnIh2zqRMEJYP5CUx24w
halal,26,3.5,FpCfpjJcqPMPEWjn0z7WLw
halal,1,4.0,FZ0fKxW-d6Qc70IjDQIQKA
halal,3,3.0,TS1eYydoWdk9HwOUXhAgXg
halal,9,3.5,mVlI-2Rl7YfhVxCiI4gZIA
halal,1,4.0,0u_GmW_1WsZ1T5U4qvq5ug
halal,2,3.0,roMS9M2Akxx6hVdae2JObA
halal,3,2.5,xBwmy9aWodpGgPsQGNaZQQ
halal,3,3.5,oTM_nCdGYkqUh0fHHNW0qQ
halal,11,3.5,amU4dSDarmtIU-D3pU687A
halal,3,4.5,AITyX0sF3E_6tqZTdgi2Uw
halal,15,3.5,beILZHnGvC98CO59aOmo1w
halal,4,3.0,GSdNS5qa8zAeYPzCB1owBQ
halal,1,3.0,-RzLATrKdaXKflQ8p_U30Q
halal,1,4.0,AaU_wmOnBZRlc4pTs55Iug
halal,1,5.0,G_jOUKluEFJAnc4N4nAOYw
halal,1,5.0,PjI9n2L1vSw1kyvDek10NA
halal,1,4.0,vLkOb5xRfyK-c_BM139qMg
halal,1,5.0,ie_-QiS32Fpiaj6lKBqHgg
italian,2855,4.0,22nKUyCIbpnzR6R3_g1ptQ
italian,274,4.0,_3QRn51W3IoqBzc9fYet4Q
italian,1477,4.5,rp8S7scxOkVVeG7dNneMGQ
italian,1614,4.0,raqwXUBlnc0e8c7CYmxEJQ
italian,186,4.0,0laCKZiHrdM_ZKdhTFbGgg
italian,298,4.0,f8ipr8Wdy1_wHhw7JgNqPQ
italian,1112,4.0,KpBfFpjzsGvvqAzCasVW0g
italian,251,4.0,fuS39acPaRi38DhSSwEI4Q
italian,707,4.0,twHJyFgUSd7wzioKQjE7Jw
italian,152,4.5,hpRrYBbKUqv8ewFKDjbjoA
italian,373,4.5,0Tvwk0hvgaY0QVIsZGTZKQ
italian,237,4.5,5V4cUVikPN8ALWXBVdjltw
italian,30,4.5,UDctdHFr042j8-ZfG2Kf2Q
italian,1726,4.0,DoSU8IPq-Py_YV3kYmXPfQ
italian,698,4.0,Ve6GVzzJpR5QIIPdcn6ViQ
italian,202,4.0,b42PcC1nCP602fiXF0a9Xg
italian,270,4.0,8nXo6lNJlXQQIdy8Kf7J9Q
italian,282,4.0,xeC9vn3dxVVzAMR_aFwfXg
italian,492,4.0,AUifp6IDKzmorCM6vY2fug
italian,322,4.5,L5MrjGhBqQkwlguY0ilxqA
italian,569,4.0,iXV4FMZPru7BB_nwN_8mVw
italian,10,4.5,AYBRN8pKB8_ZfcCks17OmQ
italian,492,4.0,_N92SH1Zi-Hbxn_bNHFz0Q
italian,1411,4.0,xQ445GaWVN5Aa3sFX9OoIg
italian,691,4.0,SPYMe1nvAEFfgacIqSsHIg
italian,2392,3.5,QObHX0yR6zd0WfksRDbJTA
italian,123,4.5,YvSCXoj-z1eS2soiXQSIFQ
italian,199,4.0,dvkQIG20RjgNi-SwRr_1CQ
italian,1543,4.0,WG639VkTjmK5dzydd1BBJA
italian,197,4.0,zjglOaCY8xQu3s2eKnLFzw
italian,101,4.5,Fx2RIQyX-im47fF9EGZniw
italian,154,4.5,rJfGgBleDYCVq2rkBr_w-Q
italian,201,4.5,z7H9ApIGopnDnQaglnPTzg
italian,312,4.0,nHMDOIX32dGbfpuNUwsLNQ
italian,597,4.0,Z67mgMkN3RfdPEX5mXsyYA
italian,786,4.0,dc3hkLkAqCSxDWQzrx-g9A
italian,2310,4.0,FhXjAc6nKLf414KxYujUHw
italian,283,4.5,3n96VKiKG5Tte8z-U-TaLg
italian,15,5.0,nTt5cLJVcmBdM640izladw
italian,316,4.0,Tp3MF3DNXuW41A10PQ2nFw
italian,488,4.0,a4WZUTKn90dOkeY38JHNjQ
italian,206,4.5,xzN2k19JXDYjOWAhNw62aw
italian,111,4.5,Pu09oBx1ekEZiFt90PsSIw
italian,27,4.5,1OQSFZYa7yqpVj6e4lf4lg
italian,103,4.0,Qbnb7rRbvNg5WUoKLzz7gQ
italian,32,5.0,xPmCy25F1-uq-1vAP_1TBQ
italian,1289,4.0,V-FCEicobl5Su-R7EVJQNA
italian,967,4.0,KCBfW6sWl9Gx-LvMff08jg
italian,21,4.5,x61Sizu7lqGPMGuKEGHo-Q
italian,365,4.0,zg9Jrtx9rqTXeaqufSOxHQ
italian,480,4.0,MphfKkYFEe0BDQ6hZ0A5fA
italian,95,4.5,26emJlm1YMFyOCezfgVk4g
italian,216,4.0,s5nPO911cYB2chdwqSqT9g
italian,234,4.0,eWMuXtaBzf0H5u0Vf_zpjw
italian,430,4.0,zwOAiVT4pAmpNGXzj-t5MA
italian,122,4.0,t-Pm38_XhMnGfOYgkhaNRA
italian,42,4.0,PInk3_IFkANrG8zXQHGfxQ
italian,187,4.0,yB4ziqFM_7V8JxJas7CHfA
italian,250,4.5,xKIv_b2L2pUHmsoJ-xOepg
italian,174,4.0,fH8DkdRerw5LJ7fZZHRfeA
italian,186,4.0,rpVX-o82EEOX8ZDnM28a_Q
italian,785,4.0,aSprnLY-6GkMk1cuv0TMeA
italian,235,4.5,zDujEq9qZk13nBcG2PH4tA
italian,196,4.5,wTaomJ5xoi-c7R_xKFmcpA
italian,87,4.0,SzH79XjUPoTYBnE3dybRsw
italian,59,4.5,zww7OtudkcE921UT2ThOSg
italian,417,4.0,Njr_f1J5Pve35OyPdBljVA
italian,1099,4.0,IErfGS0DASSJfYU73m0Sqg
italian,15,4.0,oqA75iXtO_h8YnsLmjLk8w
italian,439,4.0,ZTsN8TdMXl8SW_AKd_ablw
italian,210,4.5,f_1BjTChf6bobreSRpqhsw
italian,130,4.0,TzVVPWK_4dhdSEpNqZwIhQ
italian,253,3.0,-Gc5sTFxoXM3Tiv_dkSJZg
italian,271,4.0,7EAj8VJX_DoKlZdCJBE4Pg
italian,777,4.0,F2YbqhVr6hBsFrDCyr6M_w
italian,1136,4.5,f8TZ_ctcSwxwW8S69YKnwg
italian,18,5.0,qgY41g_eg0eNzewCXmKcaA
italian,430,4.0,XHhRAKq6DArQXYhkgvwaow
italian,2637,4.0,P4hm-IKNMbBbtfWSvPf25A
italian,326,4.0,TO9IICJjvcg1QhLVnap9fA
italian,278,4.0,qBGKigOGn_flCx1apxPzlA
italian,184,5.0,-Td-YEPTOUq2H3LRWgRxUw
italian,199,4.0,HUY6yj38FXqAQvWUdgL0xA
italian,72,4.5,hDj_0pbi4mFR5p1H1w6igw
italian,367,4.0,HD0e3eHwv573qHZOJJitWg
italian,57,4.0,M1DtTHfV7hstQypHpx9DqA
italian,63,4.0,yQ7K4uFnxXxpBVbnOSR8kA
italian,161,4.0,g-x0AcFbyiQDvnkeus0BLw
italian,470,4.5,abZ-mEvF6Tj4hfyIg0lKwQ
italian,75,4.5,eMSTTuOUlKEnSOr8lPp3Xg
italian,373,4.0,kIm0oeOaVfC9-2flLPVklA
italian,139,4.0,k2o2DJOZT0oGTM-zmAJUfQ
italian,34,4.5,Fit_iIDn__NPVZpVlKFBFQ
italian,359,4.0,lDhlNQHgzyxgi3By7Ko2LA
italian,406,4.0,3o0W7asUgP7EEKn8iFWFyA
italian,339,4.0,MH08_pIRKsUSwfkVYxUE7w
italian,654,4.0,MOwB9YYd-Ko6nVgSB-ltQw
italian,498,4.0,l7OsDvMOO3ji3fg0nT0QzA
italian,411,4.0,Ry9w-jFALWYhazi6jjyIKw
italian,84,4.5,r2nIYBSyXny1-7XvsL2PVg
italian,171,4.0,Zz-1pzGqrgParLQ_LzY0lw
italian,162,4.5,vVVmHacu2YAxKfpIjhfd1g
italian,166,4.0,uYHN9Vw3V1ajDGRnNDtbYw
italian,259,4.0,PQd4M3cuSgdweWgLgZIslQ
italian,143,3.5,bgxUUa_oI67p-eb2-oAKDA
italian,27,4.0,yIFI6afTRP-tBhY6WsUOPg
italian,199,4.0,clOFor0bFSjse7EUfdRacg
italian,44,4.5,mPHPVJ2-8mOR-lFHafrc6w
italian,139,4.5,5MpWHGQ6Qc-M4q1KL_nioA
italian,221,4.0,4j_n7nPaZrp6_lEInZaA8Q
italian,89,4.5,eTneVbjPKdo4gD9HfkDGdA
italian,676,4.0,LfRiA6RORToZUSJUHkZBVA
italian,56,4.0,iFuHNNBLQkeQOn0KoXHhUA
italian,92,4.5,rTzojTIarMjh_X7YPliySw
italian,100,4.0,HSKcCmRFqzqG542Hy_eftw
italian,769,4.5,1ZKbUeFAs0ltSnAYq4ELKw
italian,267,4.0,53ZNJNrT91VgvrI0LFjLNQ
italian,94,4.0,HV8xairb2qct7wSHqNwqXw
italian,235,4.0,SpyQHasbnU5YkOR6PI4sNQ
italian,790,4.5,xRiLLXjeM2wOvVTYJH2__A
italian,863,4.0,TWH4MjLtN1fKlF-7n6YXHg
italian,320,4.0,DCiEo7qucPaEj7Gtdj1U9A
italian,163,4.0,cBmZRsZmUfBg6eMPPM6ypA
italian,115,4.0,9mawr6QwVHm5q8JRXPFjPA
italian,91,4.0,vhqFa_0SG9M7Ra1OTmfB9A
italian,875,4.5,jdNdy-MwBtnXoBGC_JVvwQ
italian,848,4.0,yFtOtTd7ncSjFF3QavQ5cA
italian,219,3.5,HJwXGxmXdB1X3gfCZMujjg
italian,99,4.5,JBthOvTegHbrLDiVaCAy5Q
italian,160,4.0,RVKZSIN16FNL0ZXD6OUMrA
italian,6,4.5,39g9pylx-xeIHihTe76HbA
italian,349,4.0,St8a2de1vfyCxwIySBUWbA
italian,1051,4.5,pGr5QuQU7Ur5GHLvXbT8bw
italian,1060,4.0,bEXTA_Gwo2oVg4gnFd9fNA
italian,165,4.0,tCFhIU4xSN6b7dbg3ApafQ
italian,1285,3.5,5Akss-swwfyoSVeIsDBbvw
italian,531,4.0,DI_FoHY84hfzTWwlzF76aw
italian,185,3.5,1J_KV9SicsnyXYdH3uprIw
italian,221,3.5,u6q1s6c0H9wQwFUJJzAiOw
italian,43,4.0,WbkM29ZUAJtsatHEPBZtAQ
italian,37,4.5,MTQpqHo-cCAPK7c9fd6zHw
italian,117,4.0,jj_SCEzBi_CdZWMTjTwf_Q
italian,135,4.5,OwDRIugcA4LkUuTRqpJsog
italian,200,4.0,I6Wg1NFYAAVzM2OpsdqcXA
italian,106,4.5,MCnexHfsclcOpLHS4_2U0A
italian,1131,4.0,xJm9JJLooQ1Sc7ncM2-JJA
italian,447,4.0,n_NIY1KTi-R5DPkduEUKIw
italian,253,4.0,8IzVyi4kNO_lpEW1r_DbiA
italian,90,4.0,SHG9wQ5PfyXDgJDYkrPu7Q
italian,142,4.0,JOvcJqD5eCFrGjFa6k7vpQ
italian,264,4.5,geNwD4ySIwA732eK2CvDZw
italian,71,4.5,evhkqaDVxi3LGb39Rw-_Aw
italian,70,4.0,FNxOWxts63oDRKwy9Pbfzw
italian,1054,4.0,mTWlEiCUEBlxBAkIikkB1A
italian,125,4.5,zo4JHfD2nWPUiqgsgDOaHQ
italian,367,4.0,D-smGg8zFQzk40EdessZ5w
italian,179,4.5,eODPY5rejL6CYvN4DEqwrg
italian,155,4.5,pK-TQMe7SE_erplC9EWjUA
italian,444,4.5,MeUq9lombxM9alxs64tejQ
italian,611,4.0,WEhkGLKlj-5X1pq_07Syaw
italian,307,4.0,oUVX94JtKyLPXozC2hemCg
italian,52,4.5,hq09sqXaYiEogbTrrJ9X5g
italian,290,4.5,15k7iqFbhf4h8L01yggLqg
italian,183,4.0,foRWizWrQ32g6Vv4g9UTnA
italian,171,4.5,ry0nAQiUn8bpNAruY_5wfw
italian,250,3.0,ywP0OEqRC6sp4NK1-QhW-g
italian,144,4.0,4pVVwr83eAdQva81lY9ylA
italian,154,3.5,yoowH3_Q775Kg-dRhF_q7Q
italian,52,4.0,PuJex8WQ5_Qym17HP03mXg
italian,233,4.0,7pvTicRAhXB1Ld74MWjkXQ
italian,633,4.0,Q1_UvNyONsaVS_VC1mD9Dw
italian,56,4.5,Nzz7O9jSdfSOaPL5huYcSg
italian,736,4.0,ZfyfGGtr7usMlsQP1LdU2g
italian,268,4.0,wnyX_yg4ddSDkupwFKftIA
italian,62,4.5,7Tu5l9UfWVi_v3m4TwJAxQ
italian,284,4.0,eAvP3Q0NCpJs9U0X1pEf-A
italian,391,3.5,TsYrzVVtkKO4Asrk_L9stw
italian,718,4.0,w0YkRy2gsr0znrM7ojZtTw
italian,836,4.5,c3D2ckzacnPtdGIM8tb-_w
italian,540,3.5,MoyxzhaYIsJx-p9IuGGK4w
italian,196,3.5,HV5DMBmEpQ_Nu6NSekJquA
italian,201,4.5,R3gSQGB3aEmVpwbKIgOPqg
italian,365,4.5,0SakkRuHhECsDsZ8mRkisQ
italian,784,4.0,J0OeDwmh5JBhid0A5GvltA
italian,759,4.5,A2DV-AQIXRYUMu5Ak5mjxg
italian,131,4.0,DLRbxg74oWNPQJdbSkTDxQ
italian,391,4.0,32VbG_XgkZIuye0PV-BxaA
italian,357,4.0,3D6UAhoKnF3A03rX_v5ngA
italian,90,4.5,q3_FgDWWuXcVGiNuo_OPBQ
italian,577,4.0,pxtno4adrYTjyQsxngTj9A
italian,47,4.0,uRFXDG0vmjKQ39DlGVn0dg
italian,256,4.0,hFmz7HH2og9hn7xNNv20yw
italian,218,4.0,VgIiCZoUnujSMZATByk77Q
italian,641,4.0,LTi4_wcCVmqQeJ_jgTEbOQ
italian,103,4.0,ntQ7O1YPMIOrQkynhXRBVg
italian,58,4.0,rtivWWzG0XjUuhSrwusTgQ
italian,368,4.5,7vq2CNM69sdrXrtbT2-qEQ
italian,217,4.0,hvMbN42EaHlZoHMS3degLg
italian,24,5.0,YdFFUP3-PBzBsE3j75XwaQ
italian,493,4.0,faukkggAc_tuJ4THYlf4fg
italian,149,4.0,9Zv7Xu380q2rzPSLEXX0Xg
italian,254,4.0,JLpEKUYAtzBRQwsUL3RPIA
italian,195,4.0,d15lwNLOlLSeaAYqPadntw
italian,730,4.0,yc4vsT-Q4Ej1_9hr94DxkQ
italian,160,4.5,E5rmVdrCn-0uwD2M9nkXdw
italian,29,4.0,kikXOpALcO9TueZ62M4YsQ
italian,581,4.0,BgGz5IdV53bGb4o7opR5zg
italian,169,4.0,BeE1tVTCmorm31fwXvX7Wg
italian,88,4.5,pEJ5Zw3ogzbCpWAa6buJjg
italian,519,4.5,Aazjxg21VH2cncWYBAv68Q
italian,94,3.5,HJg9TbpyWvb6-AFPdb7NCA
italian,385,4.5,PajKY49h4SpvSr-TW3lwCQ
italian,224,4.0,l1EdTmBBFzxQIZDftPZeUQ
italian,281,4.0,tJxAlyeT5PRbUIyJ2wsv-A
italian,45,4.0,hmwa4FyeLqwNTe6CNTA5tw
italian,149,4.0,KL6AUMQI_Ae7_brkK0fy_w
italian,457,4.0,ZVa3-O6LMxZXSpKG0J1h-w
italian,254,3.0,gU6_qALmeWysg2YXMzMrtw
italian,545,4.0,X8Hl9OezX-Yr9Jir3fsF7g
italian,26,4.0,yRAU7MtAE9St6Q8LSeFZCQ
italian,519,4.0,ugIv_ylUdqRIlx6AD8lTJA
italian,587,4.0,9iC39Z1YjZKbrrCANgzBXg
