bestAnswer,score,Cuisine,NumberOfReviews,Rating,RestaurantId
0,1.37E-01,halal,291,3.5,80YK6JElg_pHjlHLlOvkmw
1,9.83E-01,halal,85,4,nqGp208f_wdqoLfNQgn_Ig
1,9.83E-01,halal,253,4,FvnExtQHPfz_crDCBTQ1iQ
0,7.83E-02,halal,17,5,KPGZ6zr6lUX9YROjGcUbtw
0,7.37E-02,halal,69,3.5,oYiswrz5gNiZBsd3QUR9LQ
1,5.75E-01,halal,11,4.5,PagJep8qUgUBAmq5A9lOUA
1,9.83E-01,halal,248,4,maZVyQ0jQ24MeaP9-72XxQ
0,1.37E-01,halal,109,3.5,TPEkQX8Amp6Jb7FQmFKZxA
0,1.37E-01,halal,147,5,UtknyDJ_DPut-FKRqs0wpQ
1,5.75E-01,halal,19,4.5,5rSGrCo37OujKP8HyEhPvA
1,9.83E-01,halal,111,4,Z2qZSs6oVJQFSc44tytAHg
1,7.17E-01,halal,89,4.5,8EvV2_s51cqgKwB6ZAaBtA
1,9.68E-01,halal,60,4,2At9cxG4uLElc_INpAe0Lw
1,5.59E-01,halal,62,4.5,U9F2zvPCGrPWn2TQ2geBBw
1,7.17E-01,halal,179,4.5,L6DAp6L1ZJKeeDN2PwoOLQ
0,1.37E-01,halal,183,3.5,ib_28sDmqYlMUDnfjPsS7A
1,7.17E-01,halal,143,4.5,KjqBMZ0bE9VV2VP3DrDZvg
1,5.59E-01,halal,25,4.5,m-t0795rAIctj_pEy30pmg
1,5.75E-01,halal,20,4.5,JyqduOJM-qPo-pMZ47bjnQ
1,9.68E-01,halal,22,4,aLnt6DwRxlSm8xD9nuEEmA
1,7.17E-01,halal,97,4.5,2N1y8Cv7R92lDYia_eruCw
1,9.68E-01,halal,55,4,L3PwWn54PvHm5Rd4oUg7xw
1,9.83E-01,halal,195,4,cJfbydHniqWsGL2VHVDHEg
1,9.83E-01,halal,128,4,WekK6vHrQZ-81CijH2sGiw
0,1.37E-01,halal,148,3.5,U3hvDT5CtQrnpg2zhJg3mQ
1,9.68E-01,halal,54,4,N660q50xtKzMnDepQz3kfA
1,9.83E-01,halal,131,4,HVKKciOXD4k9VWXqgM9hqw
1,9.68E-01,halal,78,4,1Tju7_3JhYLDb2cihQPpqA
1,9.83E-01,halal,352,4,ugYhnKrr3Q1TVV15R0EEWQ
1,9.83E-01,halal,277,4,DWR54ugpSThnDub4xeHWow
1,9.68E-01,halal,63,4,Nw6xKTE7HjMO_SczJQSusg
1,9.70E-01,halal,13,4,u9wC9w-OcWEx2j7O8SooTg
0,3.06E-01,halal,3,4.5,_1G1KPPSIM9ZWIu57f6eSA
1,9.83E-01,halal,407,4,lMyJ9lrwRddpsOR_WeMSww
1,9.70E-01,halal,17,4,VSitns0sJse_gDCvFbrYJg
1,5.75E-01,halal,19,4.5,kyjf5fISpqI0UWwMd2NiWg
0,7.50E-02,halal,9,5,4Hxhgx2AufLIuhrqyz_7IA
0,1.37E-01,halal,211,3,wqOBqXkMar3xPOHfkWGwDA
0,1.37E-01,halal,144,3,Z4OF9kKSikiYZCx62_aq8A
1,9.68E-01,halal,80,4,Fijpg34Lr2TIMCbPVJNpog
1,9.83E-01,halal,96,4,jKCSGAMyS0KIcS-vKpEuaA
1,9.68E-01,halal,5,4,5Wx5bwhstk_ImKgaXc_3Uw
1,5.64E-01,halal,5,4.5,AY6neU_b3YthOWsWsADRaQ
1,9.70E-01,halal,20,4,8qnad4gP8BwVN4ZS5Mn6zg
1,9.68E-01,halal,71,4,blDT9_3bnnWAwtBAODIENA
0,1.37E-01,halal,209,3.5,SB4t6vWpxlVQAfCQ3oC1BQ
0,1.37E-01,halal,113,3,tAHRDrCR0l_utA91IyOYNw
1,9.68E-01,halal,5,4,PF9sOfpRWjQGviligM-lww
1,9.68E-01,halal,21,4,iVKkoNy1NX44EIxddzyhmg
1,7.17E-01,halal,94,4.5,BaTfJjz2DoJwOQz5eOrqNA
1,9.68E-01,halal,6,4,dViHn1aI38BfX_izQTLN3g
1,9.12E-01,halal,1,4,2K9dTgbmn3vS9YyFmun1sA
0,7.37E-02,halal,23,3.5,z77FAZgre8hzlWP4DeYEzA
0,2.69E-02,halal,2,3,kWoYpZJ9Tek3-ZS52ycMWA
1,9.68E-01,halal,66,4,#NAME?
0,1.37E-01,halal,95,3.5,fKl-XzMrRQyW9tjg9mhIGA
0,7.83E-02,halal,20,3.5,vS5WZNErrgWvHtiO3CTmqA
0,7.50E-02,halal,10,3.5,R2VSWR_2bNhfchNqdgQR2g
0,1.37E-01,halal,279,3.5,KbCLZOKvPdNY7ptAg0kGxw
0,7.83E-02,halal,18,5,ig8ApBesC1vNl987_gk7pQ
1,5.59E-01,halal,29,4.5,M45jHhTaU6ePHDEibXk9nQ
1,5.75E-01,halal,13,4.5,oas91y1CUpmCcLnzp_4X6Q
0,3.06E-01,halal,2,4.5,VD_Rqprd7sSw_4Fhjk583w
0,7.37E-02,halal,41,3.5,595Kf6h_Xd0hUaE__FKZNA
0,7.37E-02,halal,54,3.5,dMc52l3ru6MtUssRv2sDVw
1,9.70E-01,halal,14,4,BclqCzL-86PVFTKMPjjymQ
1,7.17E-01,halal,89,4.5,6V67nWoMAmikODuyQNQ3fw
1,9.68E-01,halal,5,4,HQVM972eVta9ufVz7uh_eg
1,9.70E-01,halal,17,4,IZGmct19s3P8oZsHD8M62A
0,2.69E-02,halal,2,3.5,snlA0ZtpcO8nbvsqI1bloA
0,1.37E-01,halal,200,3,I8X2NYRYHdWrGrxIHZFJ5A
1,9.70E-01,halal,12,4,sXwGP5YMPQWdRW3TRNRIEw
0,7.37E-02,halal,67,3.5,7hgygLzjMf3YQE6oL1E3Aw
1,9.68E-01,halal,59,4,MtVE-RrkYegLJtRueSOqhA
0,1.37E-01,halal,200,3,cWzdIJhEDZIjSGDpYGWy3Q
0,1.37E-01,halal,152,3.5,GafVAOtTmzjiC9B8jKPm_g
1,9.68E-01,halal,60,4,uiMACekp57nTQJaCwrQ5_w
0,7.50E-02,halal,5,5,phEamT8HRnu-RFFoCbJ5Bg
1,9.83E-01,halal,459,4,HsEmXckXmsRAAEVDFCGYYg
1,5.64E-01,halal,5,4.5,Yf4SjE9tfd1ASaT3xtwYzQ
1,5.64E-01,halal,5,4.5,yh69_Nh1TLAkizoWC9Htow
0,7.37E-02,halal,39,3,IPObt34MFs_Icr83NE7RFQ
1,9.68E-01,halal,4,4,wFYysetj13FpP-ILbNUIow
0,3.06E-01,halal,3,4.5,b7YBJ1xaMTk8G_JJpG5j6Q
1,9.68E-01,halal,71,4,yauWDobtVPplAiACo1JuYA
1,9.83E-01,halal,127,4,kTi9RbFCUGRySbZnq0pdlQ
1,5.64E-01,halal,9,4.5,pv_9QjRf45GRd3pMeKmmKw
1,9.68E-01,halal,53,4,0BcydXe2sU0aPwSRAq3zgw
0,3.06E-01,halal,3,4.5,kDZZYaK40iMyZgdLKwoWsQ
0,3.06E-01,halal,2,4.5,hp1xpVy3hdclqLuBuUEhwg
1,5.64E-01,halal,6,4.5,Xkob8TCzVGEFkYrd69E8lA
1,9.68E-01,halal,24,4,UwOZR8MwRgc8l_CddxUWaA
1,7.17E-01,halal,123,4.5,6KOeVK9KMmVG6Q3chyZ_Bg
0,2.69E-02,halal,1,5,jal00G6xbe_x77G8BvQ_zw
1,9.68E-01,halal,39,4,CZZkMp7PST4VHBnaHCUoHw
1,9.68E-01,halal,8,4,8kLi4eFXbZgGPzoxEJXMvw
1,5.64E-01,halal,5,4.5,bDF9ERYmvK9E8QYa-NCrbA
1,5.64E-01,halal,5,4.5,c6cr09R8B9ZVOuxfJVJWdw
0,7.50E-02,halal,6,3.5,WZpi_cDXTuLUBgPjSBVSvQ
0,1.37E-01,halal,128,3.5,qf098TQ-Frxq4QyrlYqDJw
0,7.50E-02,halal,4,5,sgaUKGuJA63xp0im4xX7Qw
0,7.83E-02,halal,16,3.5,cJj8OPm8EPsxp5KKsG-vWw
1,5.59E-01,halal,49,4.5,HNYWPCTLe78wdby34ffMKg
1,9.68E-01,halal,4,4,rCD5QNP0rJLUs5j70s2CmA
0,2.69E-02,halal,1,5,dZ5VCFVAAxOm6UzUpiRryw
1,9.68E-01,halal,4,4,#NAME?
0,7.50E-02,halal,6,3.5,8VTT6HpYQcQNFLl4zujqPQ
0,9.67E-04,halal,12,2.5,SpjrMgexbcazoEVkjjNj9w
0,7.37E-02,halal,28,3.5,4fQuriJ0mFzzG6RE1cRV5A
1,9.68E-01,halal,9,4,9XAQem6beJ8zfhhU9F9RJA
0,1.37E-01,halal,171,3,H8TAPuQZa_pFaitbRnpY8Q
1,5.64E-01,halal,6,4.5,vwgLem_9f5zJUXI_c0gM8w
0,4.91E-02,chinese,12,3.5,QFjyGK3DtTGJ9-g8E7ofCw
0,7.83E-02,halal,20,3,aiIhXRH_gPrKeYZtZEawqA
0,2.69E-02,halal,1,5,#NAME?
0,3.73E-03,halal,11,2,TjANQSk-dV95xvmDS6DasQ
0,2.69E-02,halal,1,5,qDruk29R13HOHJaEPGCUNw
1,5.64E-01,halal,4,4.5,_hEfuDthNKUPSfIoGwobgw
0,3.06E-01,halal,2,4.5,qa8OUhoOiOmCYbAAQAj1cA
0,3.06E-01,halal,3,4.5,2bx37voRdi1AjGzzM_ujKw
0,7.50E-02,halal,6,5,uWVf77oybDfzPHLPNLuw2Q
0,1.37E-01,halal,163,3.5,KxFUde0zYhZXBeJKnwPzMg
0,2.69E-02,halal,2,3.5,24XpZ4ARfNh72Otf1WYuKw
0,7.50E-02,halal,4,3.5,kbPDjFtRP-U5aNuKDYcUEA
0,1.81E-03,halal,172,2.5,x31Xmdw1ekbG-TdD8hT0_w
0,7.37E-02,halal,35,3,vnf1WSV7dTmOeOkIJ46hiw
0,2.69E-02,halal,3,5,Wgr-o5f3LhRoNX1jopDNqA
1,9.70E-01,halal,15,4,lNifiDsIBKjwzVuarrJKvQ
0,7.83E-02,halal,15,3,yuXtQqr4ThzePf2HZ2oY6w
1,9.68E-01,halal,10,4,VWbnDSJq-TYIkME-Dzl73A
0,2.69E-02,halal,1,3,fNfW1b4VMX2bCzbNMsoY6A
1,9.12E-01,halal,1,4,9cDcJ8guSnS3hVfFn8_bmQ
0,7.50E-02,halal,4,5,AqKHTQgO1ls2_nd2cBVzng
0,2.69E-02,halal,2,3.5,FGmZOlLX64hqFDqcxmsiBw
1,5.75E-01,halal,13,4.5,vFKJBrFmeC8DvI-cUYXFBw
0,1.37E-01,halal,144,3,7cISftD8dqwvCk0ZbuSXSA
0,7.50E-02,halal,6,3.5,2UcFyzsiqtQ0fwekyXh9Vg
0,4.91E-02,chinese,12,3.5,z9Ha8FUrN4jnJhnEFNrYUg
1,5.59E-01,halal,57,4.5,vfpOoIrPQXZ3KUydNpM2xQ
1,9.68E-01,halal,4,4,c8K0wzVqlXqjUmgeZzp5zg
1,9.68E-01,halal,9,4,k3OdnAy1O5IoCKeQ9_F-LQ
0,2.69E-02,halal,3,5,DxwjeLqKJJ8ME225KtdN3A
0,7.50E-02,halal,5,5,8xIoNFPmYPz94xBioimvQQ
1,9.68E-01,halal,5,4,lp6FBKJiHj59GmDb338rFg
0,2.69E-02,halal,2,3.5,w_ZLn0wWXtfI3QaC2iNXPA
0,7.50E-02,halal,6,3.5,kYjrmqZRB2Q8nQ4SD4yqVg
1,9.68E-01,halal,8,4,l2mIxUN1Tv_hsxQS7xxrgQ
0,2.69E-02,halal,1,3,_JeYIcr-mnUJYc-WNMeCEw
0,3.06E-01,halal,3,4.5,NT6u630fORen9a6u1ZC--Q
1,9.68E-01,halal,21,4,8IBU9uYFKOx6z7mINNPrgw
0,7.50E-02,halal,6,3,CWEHjt5yU_pE0QBU_17l4A
0,2.69E-02,halal,2,5,pE1axGE8V_3lnSEr5z8lbA
0,3.56E-03,halal,4,2,hgoT9kFq-6YtQ1C1z6FK0A
0,3.06E-01,halal,2,4.5,DFYkFGlUonotVc-5GOj8Ew
0,1.37E-01,halal,163,3,#NAME?
1,5.64E-01,halal,8,4.5,fKsGFEKMD0e39B7SW-G8xw
0,2.69E-02,halal,2,3.5,Ee_DBAAOBwQYOZA2uC2x8A
0,2.69E-02,halal,3,3,LTOSAgZs9jMKe330Cd6Tew
1,5.64E-01,halal,4,4.5,cZ4eKXNxAhTLza9fMnl7fg
0,7.83E-02,halal,11,3,TlOutlcLAu3AkStvcQl2-Q
1,9.12E-01,halal,2,4,OzqtU_DMh29G8aJ4nO1a_A
0,2.69E-02,halal,1,3,REUslE46UgjzXxPzUIzH1Q
0,7.83E-02,halal,20,3,R7PHDW6wKzYHOOh4f6MrzA
0,1.37E-01,halal,89,3.5,eT2rROrWDAr0auGYqQrp9A
1,9.70E-01,halal,19,4,5wras3E8oyxKzCXfHfW2eg
0,1.37E-01,halal,93,3,u_j2PopX_tFfQvrlerjmmA
1,5.64E-01,halal,5,4.5,CgiJy1-KcgME2yRhucTKog
0,7.83E-02,halal,11,3,XRqZWOyCcb3obdpUtMXIXw
0,7.37E-02,halal,35,3,PeLeSgbctqoS_L6g_cvjUw
0,2.69E-02,halal,2,3,CanQXl5_jv7qsD0LXF7kxg
0,2.69E-02,halal,2,3,qzfmf3BZWle58_mHLgPErQ
0,1.37E-01,halal,85,3,Pl7usBOnUHmpCGWgD4J0Mg
0,7.37E-02,halal,57,3.5,w_4kEnanUloKJVDIJAUUyg
1,9.12E-01,halal,1,4,pQVjIlxnrl4toCe-rHY1Cw
1,9.68E-01,halal,9,4,T5KeFYeWoSn9u19EyLYVXQ
0,7.37E-02,halal,37,3,Cq2IVq7VOlEzQ0YfdPqc-w
0,7.50E-02,halal,4,3.5,o-qC49n8ymOeQaxKQp_aOw
1,9.68E-01,halal,4,4,7fp7m3Kcxcq8dKgKsxTQPQ
0,1.37E-01,halal,155,3,iJX38wGhQFSQO3kchuRcMQ
0,2.69E-02,halal,1,5,zAHVXJV_2IBPU1Cn42Pltg
0,7.50E-02,halal,4,3,IZx0xAVqFGFKXsfE1f8HSQ
1,5.64E-01,halal,5,4.5,M8s00lOMLJW8LQsHhcwhqw
1,9.12E-01,halal,1,4,09HKOSJyoRY3AJsRJvhtZg
1,9.68E-01,halal,10,4,nf-jBvS61Tgb_IW2uAhAfw
0,2.69E-02,halal,2,3,crvyFR2Rqvqe1Yy-daMrvQ
1,9.70E-01,halal,18,4,ABn6X5MU4HZyfRFQaIklZw
0,2.69E-02,halal,3,3.5,WNZSuuXBDZps5GmjnvypYw
1,9.12E-01,halal,3,4,dv1U3dyNmCEa6dDC317-1g
0,2.69E-02,halal,1,5,Tl62WKPOTpGfhSTcHNKkLQ
1,9.68E-01,halal,4,4,fEzgfxIbWXJYo9ttAYfjPQ
0,2.69E-02,halal,1,3,IAPukZTCPkhxZ4HrcHAkuQ
0,7.83E-02,halal,11,3.5,35bJdPviyOHhiFHOFStN4Q
0,2.69E-02,halal,1,3,VLpECftt2hdElwSDW5JR6A
1,9.12E-01,halal,1,4,D7KxPqwCzRuTALGiNY0C_A
0,7.37E-02,halal,31,3,crnlo9_wVqH5FeHnegsCiA
0,3.15E-04,halal,3,2.5,m_BTgSsjn8T881XxMMmDuw
1,9.12E-01,halal,1,4,L9hVdc0LnJnmweBUcL-D9g
0,2.69E-02,halal,2,5,CTqYbf8s5UTFYTx093TqUw
1,9.68E-01,halal,9,4,Q3avSeGXZZIAAnjUz7IYtQ
1,9.68E-01,halal,4,4,1CApdPOoiXPQ4WwgKHp5Ww
0,2.69E-02,halal,1,3,rnvExfWCUpjVxghkjbiHbA
0,5.27E-03,halal,1,1,8KZOToRpjoT2jptKSmQfzA
0,5.27E-03,halal,1,1,TJiUv9BSx1EuIpgvgyEWig
1,9.70E-01,halal,19,4,dTXVjTsTYmDWWsF-Cy1tGQ
0,5.27E-03,halal,1,1,Yk2jsRD1ZLKVoxT4JXmlRA
0,2.69E-02,halal,1,3,hj3hFUurOcDC5UAexFHY_Q
1,9.12E-01,halal,1,4,TB9jN3Fe-JHjyjYWmIQ_EA
0,7.50E-02,halal,7,3.5,x9E45syKN2lcE-o7FSkOHg
1,9.12E-01,halal,1,4,8v6mq7A7K4MURKl98cs5ww
0,7.50E-02,halal,6,3.5,Lt1I4JTYpivQlDckd4ZUcQ
0,7.37E-02,halal,38,3.5,_JTwbGD4TZK-6IpDeLInNw
0,2.69E-02,halal,1,3,QNlVmFu8CDoIMbX06VY6LQ
0,7.50E-02,halal,5,3,DzELCroVTmQtYNEaij0x_A
0,2.69E-02,halal,1,5,FnBvLEtvhz2eoPph-rVSLA
0,3.06E-01,halal,3,4.5,HwvG1FXbVunyHOZCYZSblA
0,7.50E-02,halal,10,3.5,8YMplA3OLfE8uBSai6cF7A
0,3.06E-01,halal,2,4.5,ERwi6zypIFHbD7RS51bhVg
0,7.83E-02,halal,15,3.5,_mH0rO335zjGd1ZDNuk1Zg
0,2.69E-02,halal,1,5,vAQGIjwh_QUHQQ3Oswd7bQ
0,7.50E-02,halal,5,3,eVZGBIWAmQxiTwVYA0pjWA
0,2.69E-02,halal,1,3,u5A6jtnRoqrYqmqpw8Ks5w
1,9.12E-01,halal,1,4,#NAME?
0,2.69E-02,halal,2,3.5,q0dNiFU6-RVUElWcwYMVyg
0,3.06E-01,halal,2,4.5,25lFbeQ7P0clFgbHkSHEtQ
0,2.69E-02,halal,3,3.5,zYQc1sfeE_q7MARQkTafkg
1,9.12E-01,halal,1,4,iDmnIh2zqRMEJYP5CUx24w
0,7.37E-02,halal,26,3.5,FpCfpjJcqPMPEWjn0z7WLw
1,9.12E-01,halal,1,4,FZ0fKxW-d6Qc70IjDQIQKA
0,2.69E-02,halal,3,3,TS1eYydoWdk9HwOUXhAgXg
0,7.50E-02,halal,9,3.5,mVlI-2Rl7YfhVxCiI4gZIA
1,9.12E-01,halal,1,4,0u_GmW_1WsZ1T5U4qvq5ug
0,2.69E-02,halal,2,3,roMS9M2Akxx6hVdae2JObA
0,3.15E-04,halal,3,2.5,xBwmy9aWodpGgPsQGNaZQQ
0,2.69E-02,halal,3,3.5,oTM_nCdGYkqUh0fHHNW0qQ
0,7.83E-02,halal,11,3.5,amU4dSDarmtIU-D3pU687A
0,3.06E-01,halal,3,4.5,AITyX0sF3E_6tqZTdgi2Uw
0,7.83E-02,halal,15,3.5,beILZHnGvC98CO59aOmo1w
0,7.50E-02,halal,4,3,GSdNS5qa8zAeYPzCB1owBQ
0,2.69E-02,halal,1,3,#NAME?
1,9.12E-01,halal,1,4,AaU_wmOnBZRlc4pTs55Iug
0,2.69E-02,halal,1,5,G_jOUKluEFJAnc4N4nAOYw
0,2.69E-02,halal,1,5,PjI9n2L1vSw1kyvDek10NA
1,9.12E-01,halal,1,4,vLkOb5xRfyK-c_BM139qMg
0,2.69E-02,halal,1,5,ie_-QiS32Fpiaj6lKBqHgg
1,1.00E+00,italian,2855,4,22nKUyCIbpnzR6R3_g1ptQ
1,9.95E-01,italian,274,4,_3QRn51W3IoqBzc9fYet4Q
1,9.90E-01,italian,1477,4.5,rp8S7scxOkVVeG7dNneMGQ
1,1.00E+00,italian,1614,4,raqwXUBlnc0e8c7CYmxEJQ
1,9.95E-01,italian,186,4,0laCKZiHrdM_ZKdhTFbGgg
1,9.95E-01,italian,298,4,f8ipr8Wdy1_wHhw7JgNqPQ
1,1.00E+00,italian,1112,4,KpBfFpjzsGvvqAzCasVW0g
1,9.95E-01,italian,251,4,fuS39acPaRi38DhSSwEI4Q
1,9.99E-01,italian,707,4,twHJyFgUSd7wzioKQjE7Jw
1,8.95E-01,italian,152,4.5,hpRrYBbKUqv8ewFKDjbjoA
1,8.95E-01,italian,373,4.5,0Tvwk0hvgaY0QVIsZGTZKQ
1,8.95E-01,italian,237,4.5,5V4cUVikPN8ALWXBVdjltw
1,8.10E-01,italian,30,4.5,UDctdHFr042j8-ZfG2Kf2Q
1,1.00E+00,italian,1726,4,DoSU8IPq-Py_YV3kYmXPfQ
1,9.99E-01,italian,698,4,Ve6GVzzJpR5QIIPdcn6ViQ
1,9.95E-01,italian,202,4,b42PcC1nCP602fiXF0a9Xg
1,9.95E-01,italian,270,4,8nXo6lNJlXQQIdy8Kf7J9Q
1,9.95E-01,italian,282,4,xeC9vn3dxVVzAMR_aFwfXg
1,9.95E-01,italian,492,4,AUifp6IDKzmorCM6vY2fug
1,8.95E-01,italian,322,4.5,L5MrjGhBqQkwlguY0ilxqA
1,9.99E-01,italian,569,4,iXV4FMZPru7BB_nwN_8mVw
1,8.13E-01,italian,10,4.5,AYBRN8pKB8_ZfcCks17OmQ
1,9.95E-01,italian,492,4,_N92SH1Zi-Hbxn_bNHFz0Q
1,1.00E+00,italian,1411,4,xQ445GaWVN5Aa3sFX9OoIg
1,9.99E-01,italian,691,4,SPYMe1nvAEFfgacIqSsHIg
1,9.22E-01,italian,2392,3.5,QObHX0yR6zd0WfksRDbJTA
1,8.95E-01,italian,123,4.5,YvSCXoj-z1eS2soiXQSIFQ
1,9.95E-01,italian,199,4,dvkQIG20RjgNi-SwRr_1CQ
1,1.00E+00,italian,1543,4,WG639VkTjmK5dzydd1BBJA
1,9.95E-01,italian,197,4,zjglOaCY8xQu3s2eKnLFzw
1,8.95E-01,italian,101,4.5,Fx2RIQyX-im47fF9EGZniw
1,8.95E-01,italian,154,4.5,rJfGgBleDYCVq2rkBr_w-Q
1,8.95E-01,italian,201,4.5,z7H9ApIGopnDnQaglnPTzg
1,9.95E-01,italian,312,4,nHMDOIX32dGbfpuNUwsLNQ
1,9.99E-01,italian,597,4,Z67mgMkN3RfdPEX5mXsyYA
1,1.00E+00,italian,786,4,dc3hkLkAqCSxDWQzrx-g9A
1,1.00E+00,italian,2310,4,FhXjAc6nKLf414KxYujUHw
1,8.95E-01,italian,283,4.5,3n96VKiKG5Tte8z-U-TaLg
0,2.22E-01,italian,15,5,nTt5cLJVcmBdM640izladw
1,9.95E-01,italian,316,4,Tp3MF3DNXuW41A10PQ2nFw
1,9.95E-01,italian,488,4,a4WZUTKn90dOkeY38JHNjQ
1,8.95E-01,italian,206,4.5,xzN2k19JXDYjOWAhNw62aw
1,8.95E-01,italian,111,4.5,Pu09oBx1ekEZiFt90PsSIw
1,8.10E-01,italian,27,4.5,1OQSFZYa7yqpVj6e4lf4lg
1,9.95E-01,italian,103,4,Qbnb7rRbvNg5WUoKLzz7gQ
0,2.11E-01,italian,32,5,xPmCy25F1-uq-1vAP_1TBQ
1,1.00E+00,italian,1289,4,V-FCEicobl5Su-R7EVJQNA
1,1.00E+00,italian,967,4,KCBfW6sWl9Gx-LvMff08jg
1,8.10E-01,italian,21,4.5,x61Sizu7lqGPMGuKEGHo-Q
1,9.95E-01,italian,365,4,zg9Jrtx9rqTXeaqufSOxHQ
1,9.95E-01,italian,480,4,MphfKkYFEe0BDQ6hZ0A5fA
1,8.95E-01,italian,95,4.5,26emJlm1YMFyOCezfgVk4g
1,9.95E-01,italian,216,4,s5nPO911cYB2chdwqSqT9g
1,9.95E-01,italian,234,4,eWMuXtaBzf0H5u0Vf_zpjw
1,9.95E-01,italian,430,4,zwOAiVT4pAmpNGXzj-t5MA
1,9.95E-01,italian,122,4,t-Pm38_XhMnGfOYgkhaNRA
1,9.90E-01,italian,42,4,PInk3_IFkANrG8zXQHGfxQ
1,9.95E-01,italian,187,4,yB4ziqFM_7V8JxJas7CHfA
1,8.95E-01,italian,250,4.5,xKIv_b2L2pUHmsoJ-xOepg
1,9.95E-01,italian,174,4,fH8DkdRerw5LJ7fZZHRfeA
1,9.95E-01,italian,186,4,rpVX-o82EEOX8ZDnM28a_Q
1,1.00E+00,italian,785,4,aSprnLY-6GkMk1cuv0TMeA
1,8.95E-01,italian,235,4.5,zDujEq9qZk13nBcG2PH4tA
1,8.95E-01,italian,196,4.5,wTaomJ5xoi-c7R_xKFmcpA
1,9.95E-01,italian,87,4,SzH79XjUPoTYBnE3dybRsw
1,8.10E-01,italian,59,4.5,zww7OtudkcE921UT2ThOSg
1,9.95E-01,italian,417,4,Njr_f1J5Pve35OyPdBljVA
1,1.00E+00,italian,1099,4,IErfGS0DASSJfYU73m0Sqg
1,9.91E-01,italian,15,4,oqA75iXtO_h8YnsLmjLk8w
1,9.95E-01,italian,439,4,ZTsN8TdMXl8SW_AKd_ablw
1,8.95E-01,italian,210,4.5,f_1BjTChf6bobreSRpqhsw
1,9.95E-01,italian,130,4,TzVVPWK_4dhdSEpNqZwIhQ
0,3.48E-01,italian,253,3,#NAME?
1,9.95E-01,italian,271,4,7EAj8VJX_DoKlZdCJBE4Pg
1,1.00E+00,italian,777,4,F2YbqhVr6hBsFrDCyr6M_w
1,9.90E-01,italian,1136,4.5,f8TZ_ctcSwxwW8S69YKnwg
0,2.22E-01,italian,18,5,qgY41g_eg0eNzewCXmKcaA
1,9.95E-01,italian,430,4,XHhRAKq6DArQXYhkgvwaow
1,1.00E+00,italian,2637,4,P4hm-IKNMbBbtfWSvPf25A
1,9.95E-01,italian,326,4,TO9IICJjvcg1QhLVnap9fA
1,9.95E-01,italian,278,4,qBGKigOGn_flCx1apxPzlA
0,3.48E-01,italian,184,5,#NAME?
1,9.95E-01,italian,199,4,HUY6yj38FXqAQvWUdgL0xA
1,8.10E-01,italian,72,4.5,hDj_0pbi4mFR5p1H1w6igw
1,9.95E-01,italian,367,4,HD0e3eHwv573qHZOJJitWg
1,9.90E-01,italian,57,4,M1DtTHfV7hstQypHpx9DqA
1,9.90E-01,italian,63,4,yQ7K4uFnxXxpBVbnOSR8kA
1,9.95E-01,italian,161,4,g-x0AcFbyiQDvnkeus0BLw
1,8.95E-01,italian,470,4.5,abZ-mEvF6Tj4hfyIg0lKwQ
1,8.10E-01,italian,75,4.5,eMSTTuOUlKEnSOr8lPp3Xg
1,9.95E-01,italian,373,4,kIm0oeOaVfC9-2flLPVklA
1,9.95E-01,italian,139,4,k2o2DJOZT0oGTM-zmAJUfQ
1,8.10E-01,italian,34,4.5,Fit_iIDn__NPVZpVlKFBFQ
1,9.95E-01,italian,359,4,lDhlNQHgzyxgi3By7Ko2LA
1,9.95E-01,italian,406,4,3o0W7asUgP7EEKn8iFWFyA
1,9.95E-01,italian,339,4,MH08_pIRKsUSwfkVYxUE7w
1,9.99E-01,italian,654,4,MOwB9YYd-Ko6nVgSB-ltQw
1,9.95E-01,italian,498,4,l7OsDvMOO3ji3fg0nT0QzA
1,9.95E-01,italian,411,4,Ry9w-jFALWYhazi6jjyIKw
1,8.95E-01,italian,84,4.5,r2nIYBSyXny1-7XvsL2PVg
1,9.95E-01,italian,171,4,Zz-1pzGqrgParLQ_LzY0lw
1,8.95E-01,italian,162,4.5,vVVmHacu2YAxKfpIjhfd1g
1,9.95E-01,italian,166,4,uYHN9Vw3V1ajDGRnNDtbYw
1,9.95E-01,italian,259,4,PQd4M3cuSgdweWgLgZIslQ
0,3.48E-01,italian,143,3.5,bgxUUa_oI67p-eb2-oAKDA
1,9.90E-01,italian,27,4,yIFI6afTRP-tBhY6WsUOPg
1,9.95E-01,italian,199,4,clOFor0bFSjse7EUfdRacg
1,8.10E-01,italian,44,4.5,mPHPVJ2-8mOR-lFHafrc6w
1,8.95E-01,italian,139,4.5,5MpWHGQ6Qc-M4q1KL_nioA
1,9.95E-01,italian,221,4,4j_n7nPaZrp6_lEInZaA8Q
1,8.95E-01,italian,89,4.5,eTneVbjPKdo4gD9HfkDGdA
1,9.99E-01,italian,676,4,LfRiA6RORToZUSJUHkZBVA
1,9.90E-01,italian,56,4,iFuHNNBLQkeQOn0KoXHhUA
1,8.95E-01,italian,92,4.5,rTzojTIarMjh_X7YPliySw
1,9.95E-01,italian,100,4,HSKcCmRFqzqG542Hy_eftw
1,9.80E-01,italian,769,4.5,1ZKbUeFAs0ltSnAYq4ELKw
